name,agent_utterance,label,dialogue_act
1902M5003_058, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,4.8,qy
1902M5003_059, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,5.6,io
1902M5003_060, オリンピックは今までに見たことはありますか？,5.0,qy
1902M5003_061, 競技はなにをご覧になりますか？,5.2,qw
1902M5003_062, なるほど、そうなんですね。,4.4,oa
1902M5003_063, 日本で開催されるオリンピックを、見にいく予定はありますか？,5.0,qy
1902M5003_064, そうですか。テレビでの観戦はなされるんですか？,4.8,qy
1902M5003_065, いいですね。テレビ観戦も楽しそうですね！,5.0,pa
1902M5003_066, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M5003_067, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,3.6,qy
1902M5003_068, なるほど、そうなんですね。,4.0,oa
1902M5003_069, ショッピングで「アマゾン」などはよく利用しますか？,4.8,qy
1902M5003_070, 具体的にどういったものを買いますか？,5.2,qw
1902M5003_071, なるほど。,4.2,oa
1902M5003_072, 使い心地はどうですか？,5.2,qw
1902M5003_073, そうですか，いいものが見つかるといいですね．,4.2,oa
1902M5003_074, それでは「旅行」について話しましょう,4.0,op
1902M5003_075, 旅行にはよく行かれますか？,4.6,qy
1902M5003_076, 今までいった「旅行」で特におすすめの場所はありますか？,5.2,qy
1902M5003_077, その旅先で何が一番楽しかったですか？,6.0,qw
1902M5003_078, その旅先で美味しい食べ物はたべましたか・・,5.2,qy
1902M5003_079, もう少し詳しく教えていただいていいですか。,6.0,qw
1902M5003_080, それは、美味しそうですね。,4.4,pa
1902M5003_081, 旅行に行くときはなにか目的はありますか？,5.4,qy
1902M5003_082, そうですね、わかります。,4.0,oa
1902M5003_083, 貴重な体験談をありがとうございました。,4.4,oa
1902M5003_084, それでは最後の質問です。近い将来、私のような会話用の「エーアイ」を利用するとしたら、どんな時に利用しますか？,5.0,qw
1902M5003_085, ぐちを聞いてほしいとき、とか、夢を語りたいとき、とかどんな時ですか？,4.8,qw
1902M5003_086, なるほど、ありがとうございました。,4.0,oa
1902M7001_001, これから本番の収録を開始します。,4.0,oa
1902M7001_002, はじめまして・・私の名前は「メイ」です。「対話の実験」の手伝いをしています。今日はよろしくお願いします。,3.8,oa
1902M7001_003, きょうはここまでなにで来られましたか？乗り物は乗りましたか？,4.4,qy
1902M7001_004, ここに来るまで迷いませんでしたか・・,4.4,qy
1902M7001_005, なるほど、そうなんですね。,3.8,oa
1902M7001_006, 時間はどのくらいかかりましたか？,4.4,qw
1902M7001_007, 大学の中でも、たてものが奥にあるので、みなさん来るのが「たいへん」でしたとよく言われます・・,3.8,oa
1902M7001_008, きょうは来ていただいてありがとうございます！,3.8,oa
1902M7001_009, それでは「食べ物」について話しましょう！,4.0,op
1902M7001_010, 甘いものと、からいものどちらがお好きですか？,4.8,qw
1902M7001_011, 甘いものでしたらチョコレートやケーキといった、どのジャンルのものを好んで食べますか？,5.0,qw
1902M7001_012, 私の友人はあんこ系が好きだそうです。あずきときなこは、体や肌にいいそうで、よく食べてるそうです・・,3.8,io
1902M7001_013, なるほど、普段はどこでスイーツを買いますか？,4.0,qw
1902M7001_014, なるほど、その中でもおすすめのスイーツはありますか？,3.6,qy
1902M7001_015, ちょっと特別なスイーツを買うときは近くのお店とか「デパートの地下」とか、利用しますか？,2.8,qy
1902M7001_016, そうなんですね。,3.8,oa
1902M7001_017, からい食べものとはどんな食べものが好きですか？,4.8,qw
1902M7001_018, 具体的にどういう味か、教えてください。,5.0,qw
1902M7001_019, なるほど、それは美味しそうですね・・,4.0,pa
1902M7001_020, 私の知りあいの人はおつまみが好きで、さきいかにマヨネーズと七味をつけて食べるのが好きだそうです。おつまみは食べますか？,4.8,qy
1902M7001_021, どこで食べられたんですか・・,4.6,qw
1902M7001_022, お友達とランチに行ったりしますか？,5.0,qy
1902M7001_023, どんなところに行きますか？和食ですか洋食ですか？,3.8,qw
1902M7001_024, たくさんおしゃべりをすると、楽しくて、ストレスが発散できるようですね。,2.6,oa
1902M7001_025, 本当ですか！,3.0,oa
1902M7001_026, ありがとうございました・・,3.4,oa
1902M7001_027, 次に「お休みの日の過ごし方」についてお話ししましょう！,4.0,op
1902M7001_028, 休日は家で過ごすほうが多いですか？外出することが多いですか？,4.6,qw
1902M7001_029, 家で過ごすとき、ゲームをしたり映画を見たり、本やマンガを読んだり、何をして過ごしますか？,4.6,qw
1902M7001_030, それでは少し「本」について話しましょう,4.2,op
1902M7001_031, 本はよく読む方ですか？,4.4,qy
1902M7001_032, 最近本は読みましたか？,4.2,qy
1902M7001_033, もう少し詳しく教えていただいていいですか。,3.2,qw
1902M7001_034, 具体的にはどういったものですか？,4.4,qw
1902M7001_035, それはどんな「内容」なんですか？,4.0,qw
1902M7001_036, なるほど、そうなんですね。,3.6,oa
1902M7001_037, なるほど、勉強になります・・,3.6,oa
1902M7001_038, さいきんは「エスエヌエス」をして、過ごすひともいると聞きますが、「エスエヌエス」はなにか利用しますか？,2.6,qy
1902M7001_039, ショッピングで「アマゾン」などはよく利用しますか？,5.0,qy
1902M7001_040, 具体的にどういったものを買いますか？,5.2,qw
1902M7001_041, もう少し詳しく教えていただいていいですか。,3.2,qw
1902M7001_042, そうですか，いいものが見つかるといいですね．,3.0,oa
1902M7001_043, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M7001_044, 最近音楽は聞きましたか？,4.0,qy
1902M7001_045, 最近音楽は聞きましたか？,4.4,qy
1902M7001_046, 聞くとしたら、邦楽，洋楽，クラシックなどどんなジャンルを聞きますか？,5.2,qw
1902M7001_047, クラシックが好きなんですか。おすすめの作曲者やきょくってありますか？,5.4,qy
1902M7001_048, そのきょくのどういうところが好きなんですか？,5.6,qw
1902M7001_049, 素敵な趣味ですね。,4.0,pa
1902M7001_050, そのほか「スローテンポ」のきょくで、ボサノバとか、カフェでかかっているような音楽をかけてリラックスするひともいると聞きましたが、リラックスするために聞く、きょくとかはありますか？,5.2,qy
1902M7001_051, そのきょくのどういうところが好きなんですか？,4.0,qw
1902M7001_052, なるほど。,3.8,oa
1902M7001_053, がっきを演奏するのですか？,3.8,qy
1902M7001_054, がっきを演奏するのですか？,3.2,qy
1902M7001_055, がっきは何を演奏するのですか。,4.8,qw
1902M7001_056, すごいですね。一度聞かせていただけるとうれしいです。,5.2,pa
1902M7001_057, すごいですね。,3.8,pa
1902M7001_058, ありがとうございました・・,4.0,oa
1902M7001_059, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M7001_060, それでは少し「スポーツ」について話しましょう！,4.0,op
1902M7001_061, 最近スポーツはしましたか？,4.8,qy
1902M7001_062, 健康のため、とか、リフレッシュするため、とかですか？,4.8,qy
1902M7001_063, なるほど、健康的で、ステキですね・・,4.2,pa
1902M7001_064, そのほか健康のために、気をつけていることはありますか？,4.8,qy
1902M7001_065, ありがとうございます。参考にさせていただきます。,4.0,pa
1902M7001_066, 2020年には、オリンピックが日本で開催されるようですね。ご存じですか？,4.4,qy
1902M7001_067, 1964年以来56年ぶりの日本でのオリンピック開催で，たくさんの競技が行われるのでいってみたいものですね！,3.6,io
1902M7001_068, そうですか。そのスポーツはテレビでの観戦はなされるんですか？,2.0,qy
1902M7001_069, 日本で開催されるオリンピックを、見にいく予定はありますか？,2.0,qy
1902M7001_070, なるほど、そうなんですね。,3.8,oa
1902M7001_071, いいですね。テレビ観戦も楽しそうですね！,3.8,pa
1902M7001_072, それではつぎの話題にうつりたいとおもいます。,4.0,op
1902M7001_073, それでは「旅行」について話しましょう,4.0,op
1902M7001_074, さいきん旅行には行きましたか？,4.4,qy
1902M7001_075, 今までいった「旅行」で特におすすめの場所はありますか？,4.8,qy
1902M7001_076, 「温泉」などリフレッシュするためにいきますか？,3.8,qy
1902M7001_077, 旅行に行くときはなにか目的はありますか？,3.2,qy
1902M7001_078, たとえば、たてものをみる、とか美術館にいく、とか、おいしいものをたべるとか・・,4.8,oa
1902M7001_079, その旅先で美味しい食べ物はたべましたか・・,5.0,qy
1902M7001_080, 具体的にはどういったものですか？,5.0,qw
1902M7001_081, 具体的に教えてもらっていいですか？,3.0,qw
